"Transaction Hash","Blockno","UnixTimestamp","DateTime (UTC)","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $1873.33355417794/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method"
"0x3b6cadc660d6157611442b6af827ca1473c1701a938516da1d719c4e21612a9e","16678677","1677004343","2023-02-21 18:32:23","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.00000000011312501","0","0.000000211920877049715","0.003501191981979512","6.55890041946098","1659.64","","","0x25199c0f"
"0xbb815a723287a0e2584b7b7833ecaade82af3de8015522ef0b1c3891fb2cf50a","16678677","1677004343","2023-02-21 18:32:23","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000116754764","0","0.000000218720617011327","0.01207134670561708","22.6136588277478","1659.64","","","0x61399c0f"
"0xe2ad6042f2251bc23ab450a820b6587a369bde38ecc4d6766757e5040fd209f3","16678682","1677004403","2023-02-21 18:33:23","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000081948816","0","0.000000153517466737954","0.004070574475222356","7.6255437492143","1659.64","","","0x253bed92"
"0x3ddbbca44716690b8f6e13dc89d20d79a4ccc80ab5079bca17c064c2fcdefc14","16678682","1677004403","2023-02-21 18:33:23","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000085365281","0","0.000000159917645259129","0.011431908302615322","21.4157774115747","1659.64","","","0x663bed92"
"0x7d60aa0471b614e3e889481fd1730a2072cbd2a7a8c45298c97f20bc5a654f81","16678683","1677004415","2023-02-21 18:33:35","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000330526504","0","0.000000619186390488329","0.005133293543012877","9.61637103757098","1659.64","","","0x251d1e96"
"0xd798c0fd59243140d21eae6c740eeb0d6425a2664d1f36bcc0d8037aad5b3a5e","16678683","1677004415","2023-02-21 18:33:35","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000340753842","0","0.000000638345605933648","0.038305219476185258","71.7584529448882","1659.64","","","0x613d1e96"
"0x74afa8b757ec6d0f5eb9072c874d72e7211561966c8d02324c25481c3b740f04","16678686","1677004451","2023-02-21 18:34:11","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000138890392","0","0.000000260188031686527","0.003137037369470394","5.87671736493899","1659.64","","","0x251ba144"
"0x11cd3a2b40e3ede18a56e93cf271275235e250104df60a85cada9ed008b12f19","16678686","1677004451","2023-02-21 18:34:11","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.00000000014077065","0","0.000000263710382088439","0.00488935766683908","9.15939777566681","1659.64","","","0x613ba144"
"0x4c1d6c49b7fd2ed3040b1328307a8f62d297e748c22f2ea76228f73ddec80c8f","16678704","1677004667","2023-02-21 18:37:47","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000437371432","0","0.000000819342579204455","0.005362843042470595","10.0463938172499","1659.64","","","0x2a189c0f"
"0x0bfaedad849792144db06bbac69b1ec3559235ddadf0a2299f2e9c7cc9488c9e","16678704","1677004667","2023-02-21 18:37:47","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.00000000044541237","0","0.00000083440593816692","0.039942365507068895","74.8253735376317","1659.64","","","0x6b389c0f"
"0x99e1367ba726df39dc30397c46eab8cc746dae6a87bd9d71f5673807fd0f1047","16678708","1677004715","2023-02-21 18:38:35","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000062048366","0","0.000000116237286009714","0.003364349493197043","6.30254879358757","1659.64","","","0x251adc1d"
"0xb746c9753e85dea836f605b70d4996a181a74bd21c0af9bc98656cc3700e75fe","16678708","1677004715","2023-02-21 18:38:35","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000064864786","0","0.000000121513380098371","0.008718788304554538","16.3331986826962","1659.64","","","0x613adc1d"
"0xf669485c25f6f0248fe5e176363be2e4466c1dbb0dbf749be2ec3aee83fb28f1","16678714","1677004787","2023-02-21 18:39:47","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000308451717","0","0.000000577832951299898","0.002756315586183694","5.16349847350155","1659.64","","","0x2519dc1d"
"0xd69abf76f491936c2c31521a4f8f44675819f4cf0b4e30011b282674c29e0901","16678714","1677004787","2023-02-21 18:39:47","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000311706842","0","0.000000583930886185442","0.011139070299713946","20.8671941548011","1659.64","","","0x6139dc1d"
"0xd2978da96eaf97e76d8587e3fd63f2a6540c836cf0cbd0d4fa6e4578b9eb9341","16678721","1677004883","2023-02-21 18:41:23","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000140061053","0","0.000000262381070218395","0.00464652589231553","8.70449286443128","1659.64","","","0x251bb132"
"0x5a0002bf0724b4871309cdc0439c0f6e2420f8df27951c0534f4febc787bf5f5","16678721","1677004883","2023-02-21 18:41:23","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000145609099","0","0.000000272774410950318","0.020173089018337838","37.7909245494708","1659.64","","","0x613bb132"
"0x8b6a39b2ac8fc7672e51a51bd98267de2a5cd3d11baf22cd58bef42bc5d068b0","16678725","1677004931","2023-02-21 18:42:11","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000171924894","0","0.000000322072672728686","0.00362178857337527","6.78481806064215","1659.64","","","0x251b9ff6"
"0xef4d5e034d95c18d6f3aeea3d88def1e4b7ed24dd5681c8296fc7b698d08f178","16678725","1677004931","2023-02-21 18:42:11","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000178492142","0","0.000000334375318765694","0.024553312854459764","45.996544836488","1659.64","","","0x613b9ff6"
"0xcce23ab3f7e10e728489fd5039fab5d7b48f607beac431f294af22b70be5417c","16678726","1677004943","2023-02-21 18:42:23","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000229539369","0","0.000000430003801952532","0.003741594709388724","7.00925491523255","1659.64","","","0x2518c54b"
"0x969a8fb030de70f8939974b287825f99c9901452fa84601dd7c3b669660b49fc","16678726","1677004943","2023-02-21 18:42:23","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.00000000023147932","0","0.000000433637977254293","0.00458127691487532","8.58225976561673","1659.64","","","0x6138c54b"
"0x6c8c1189ad59bc5db98e92e946e60671026e4b9c95890266420713d4d4b744c4","16678727","1677004955","2023-02-21 18:42:35","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000057626807","0","0.000000107954231173236","0.007243833033138432","13.5701154818408","1659.64","","","0x251acc76"
"0x8986a2b298bde0ed49116f11a969b6cd8ebd26d402e63ecad17723137be68004","16678727","1677004955","2023-02-21 18:42:35","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.00000000006166812","0","0.000000115524958419072","0.010893441631018418","20.4070497278657","1659.64","","","0x613acc76"
"0x07554a3b58a819fd73281cb22020a1640b4943576a19af372e4506a86b8cd89a","16679654","1677016187","2023-02-21 21:49:47","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000019704916","0","0.0000000369138803250578","0.005324937071447763","9.97538328982911","1659.64","","","0x251a066f"
"0x6d5957d9bc67a26d4f5ff6828c7886ed8bfc4bbb5bdbd05df8e0121aa19ec962","16679654","1677016187","2023-02-21 21:49:47","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000022152763","0","0.0000000414995142456516","0.006074883045344376","11.3802822465503","1659.64","","","0x613a066f"
"0x0835907cbaf824c6a6c819207ee1c2946011577e66b7548c3244c81eb021ec73","16679663","1677016295","2023-02-21 21:51:35","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000001655134232","0","0.00000310061849347413","0.003346847606821237","6.26976192257836","1659.64","","","0x251a6033"
"0x40b733d4a15ac00e668b227322616596813fb5e22b9f56610473116031b83a09","16679663","1677016295","2023-02-21 21:51:35","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000001681188706","0","0.00000314942721385479","0.108455565864562772","203.173450671441","1659.64","","","0x613a6033"
"0xcde3c0225a7e6d656985c89e87163e4508c13902b61cd61d8099f2d7e98789cf","16679675","1677016439","2023-02-21 21:53:59","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.00000000008979507","0","0.000000168216117630757","0.003755810996733975","7.03588676333225","1659.64","","","0x253a4b82"
"0x3db04791fafb0169c005ea34df9ba44dc770eefca9ea07874c8c6e9539642e84","16679675","1677016439","2023-02-21 21:53:59","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000096753028","0","0.000000181250693820718","0.02594611009409316","48.6057186396597","1659.64","","","0x663a4b82"
"0xe3d17256ed1c076253dc75d640d7cca102649b6759fb92a80f5e2a9b11ca5662","16679690","1677016619","2023-02-21 21:56:59","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.00000000071761237","0","0.00000134432733161415","0.003167340796730862","5.93348579203261","1659.64","","","0x25188ef7"
"0xed7312873436acd55957f1787886325bc415e2493391f1d01347460386ffbdea","16679690","1677016619","2023-02-21 21:56:59","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000719451422","0","0.00000134777248943363","0.004722647744732196","8.8470944847696","1659.64","","","0x61388ef7"
"0x0446e32bec7b02952a83f523ccd3720a7d9999c5793f9722331f87c1d72cc767","16679698","1677016715","2023-02-21 21:58:35","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000519568234","0","0.000000973324606437176","0.003050401351654098","5.71441920576336","1659.64","","","0x251aa144"
"0x1119f743405e69a0c750a79d106847a76f36231593dacfd4a75ddf09ddadfade","16679698","1677016715","2023-02-21 21:58:35","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000522851213","0","0.000000979474721155537","0.011034385807199328","20.6710851823713","1659.64","","","0x613aa144"
"0x0154780f9f24ec7a1d8b50fb667bc5972f8cb68cf4bba209091d844fe65e20d0","16679699","1677016727","2023-02-21 21:58:47","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000078110245","0","0.00000014632654288356","0.005620447026594654","10.5289720043994","1659.64","","","0x2519d1a1"
"0x449d0c9564c0f71ebd9469f11f22d4746ec7be92b23da6b03b3bba12c4b54cff","16679699","1677016727","2023-02-21 21:58:47","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000087032928","0","0.000000163041704340753","0.03340671661892712","62.58192317715","1659.64","","","0x6139d1a1"
"0x051cdd286b17a6106ee7b8ad0de6c822474d02e4a52c50917e51a1c510eb9ad3","16679701","1677016751","2023-02-21 21:59:11","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.00000000009045437","0","0.000000169451206443026","0.00853056046129611","15.9805851480896","1659.64","","","0x2a3d75e9"
"0x0a9a39a7cd9dc496514e2645692fddbee766f432ee6a17a7f1c35c8b6a2b9546","16679701","1677016751","2023-02-21 21:59:11","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000094277724","0","0.000000176613623780727","0.021898803464200758","41.0237633258354","1659.64","","","0x6b3d75e9"
"0x34f20e2270c067ac619bb6c8f63aa10f03a55430de09fedb55b5716ab869404d","16679726","1677017051","2023-02-21 22:04:11","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000187776892","0","0.000000351768752482847","0.003573800591336096","6.69492056369087","1659.64","","","0x253fb3d9"
"0x5f67dbfda5b3802b9ea0b8dfa8905930a0dafbc87032ad95f5c4c03ed42c1efa","16679726","1677017051","2023-02-21 22:04:11","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000190056475","0","0.000000356039171806281","0.006206175232314304","11.6262363058025","1659.64","","","0x663fb3d9"
"0x8c30256c8e20ce42a4067ac89b75c37d5271b3b7df8292a5f0a7041f392db2fe","16679749","1677017327","2023-02-21 22:08:47","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000455523324","0","0.000000853347127559869","0.002850667381445004","5.34025085746149","1659.64","","","0x253aaf60"
"0xa3143199390748dbc5b70e49818acd0822c8da5a7ec9357cc83539a219e7349e","16679749","1677017327","2023-02-21 22:08:47","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000474753551","0","0.000000889371757053428","0.079668207176836128","149.245125705567","1659.64","","","0x663aaf60"
"0x5319a115bd50a791dc0cb4aa325bb63138d9670e7ea8d8c3bd8c26fc08871915","16679757","1677017423","2023-02-21 22:10:23","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000321259228","0","0.000000601825691401701","0.003932029826962412","7.36600341087717","1659.64","","","0x251bd6f3"
"0x9b502148090e445d03ca831b09bfc4bd4daed626953b281e1bd51cfe8a37110c","16679757","1677017423","2023-02-21 22:10:23","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000323114195","0","0.000000605300663324694","0.0047656944380308","8.92773529972228","1659.64","","","0x613bd6f3"
"0x478ba9b93cf5ac6f43ec3c66bbea59e31565ecbdd7e115b9d07268c6c3ace9df","16679760","1677017459","2023-02-21 22:10:59","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.00000000011445878","0","0.000000214419473144271","0.006714891503056495","12.5792315653401","1659.64","","","0x251bf807"
"0x3ca39d07fd2676e2bac95727f7846361d4b949280c3bc2b35a96f82adb23fc16","16679760","1677017459","2023-02-21 22:10:59","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000117822252","0","0.000000220720378100409","0.0084404427678765","15.8117646491816","1659.64","","","0x613bf807"
"0xbb1133ae18291bcd367e7219459fee770b776d9523a89cedbd47eb19f8c75402","16679772","1677017603","2023-02-21 22:13:23","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000438584377","0","0.000000821614829772328","0.002904905512397482","5.44185696809066","1659.64","","","0x251bf7d3"
"0xffd91406deecdcb60ef99f7eafc4426da8eaba3082988c60d8462ef58d2dec7d","16679772","1677017603","2023-02-21 22:13:23","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000440455287","0","0.000000825119668252175","0.005049444343852993","9.45929351929382","1659.64","","","0x613bf7d3"
"0x30d44c89c84d7d6d63581c5523e632a2dca080a762265f183135381aa489e3ab","16679775","1677017639","2023-02-21 22:13:59","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000122467223","0","0.000000229421958132892","0.003288627511100344","6.16069626373696","1659.64","","","0x251b127c"
"0x62336970cd30167c4cc39676998e758c0aaafb0c8317a8033554f93aaaf1be48","16679775","1677017639","2023-02-21 22:13:59","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000125984327","0","0.000000236010667069626","0.011800613771726976","22.1064857384704","1659.64","","","0x613b127c"
"0x28813c992bed9dd96956b624538aa4abd7d182e3fba42176b61c8ec188b51217","16679800","1677017951","2023-02-21 22:19:11","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000119981773","0","0.000000224765881250661","0.003359633769798075","6.29371467071206","1659.64","","","0x251d4bac"
"0xa7be943304264225f5234208ef05d1ac80a5dd78beb30120e2ce0a8c2d49b43b","16679800","1677017951","2023-02-21 22:19:11","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000123595218","0","0.000000231535069015337","0.012142932456298995","22.7477628165013","1659.64","","","0x613d4bac"
"0x2643bdb533c5c60fa64806cf542c8cdf7e8aca13145783ae6affbac62f1429db","16679805","1677018011","2023-02-21 22:20:11","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.00000000026027047","0","0.000000487573404612663","0.00228364215890436","4.27802348201089","1659.64","","","0x251a8c07"
"0x28096d45ff030adc7dcd13496507c338768621c7c2e8b56ba67f32c4be7cf10e","16679805","1677018011","2023-02-21 22:20:11","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000263866816","0","0.000000494310560246897","0.013068333331921938","24.4813473278714","1659.64","","","0x613a8c07"
"0x68ad7c6551a842c61accaeb178c54b65e4be712b0910c0e144947dbcc18b2fe5","16679806","1677018023","2023-02-21 22:20:23","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000055497933","0","0.000000103966140076419","0.003698669202998265","6.92884112378123","1659.64","","","0x25196ff2"
"0x1682aea015faf889051392bec9394b4fe4f668272545f246715d993b6d981e20","16679806","1677018023","2023-02-21 22:20:23","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000057180945","0","0.000000107118982928103","0.004226057689384122","7.91681567141497","1659.64","","","0x61396ff2"
"0x68a665600c9b81c73a92963c263cae373aeef52c020ae2400d47ac867333b657","16679807","1677018035","2023-02-21 22:20:35","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000214575125","0","0.000000401970781554426","0.003427597873006358","6.42103410573175","1659.64","","","0x251a066f"
"0x63eab3a1b839a2ad85da4972dfbdbfe668085a19b92c9011b455d4962d77263a","16679807","1677018035","2023-02-21 22:20:35","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000217278243","0","0.000000407034623204728","0.008169445295118064","15.3040959903658","1659.64","","","0x613a066f"
"0x7550c9010d5635877f45bd54becff5daed262b39fbd1e709f354dbf6d998592a","16679810","1677018071","2023-02-21 22:21:11","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000021229172","0","0.0000000397693202350148","0.003957519555327182","7.41375417430977","1659.64","","","0x251b066f"
"0x2c7c8e476586fc85c8f9fa235d1b0fbacba63f03cf3b7e08692a227d807a26c3","16679810","1677018071","2023-02-21 22:21:11","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.0000000000234481","0","0.0000000439261125117197","0.00556223134301672","10.4199146109734","1659.64","","","0x613b066f"
"0x9498f299fbc3b9a762faa756ee247fce35cb2e0890cae74d4671a9bbfd51185f","16679813","1677018107","2023-02-21 22:21:47","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.00000000010204703","0","0.000000191168125403203","0.003102466548808692","5.81195468659795","1659.64","","","0x2519c54b"
"0x08e2fff7fb47a49538df24c8ebff7853c9606cfd262a9e075658ec27a5db3930","16679813","1677018107","2023-02-21 22:21:47","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.00000000010377686","0","0.000000194408673985226","0.004318935540849864","8.0908068670057","1659.64","","","0x6139c54b"
"0x41dc5526ecfc6873a4cfea112158da3e34704520fa0c2e021e5c050d8d45cf51","16679824","1677018239","2023-02-21 22:23:59","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.00000000050237164","0","0.0000009411096498794","0.003451746662213802","6.46627284284682","1659.64","","","0x2537423d"
"0xb2a48b59878eca75f77f430e291c7aa2d3878372b8e86a16924d7b91987713f0","16679824","1677018239","2023-02-21 22:23:59","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000506540119","0","0.000000948918601459987","0.015188326357893624","28.4528013980473","1659.64","","","0x6637423d"
"0x397b5a26c83b56336600c1cec7ccdb1caabde5285c498ab4554d8c0b92ba8c00","16679825","1677018251","2023-02-21 22:24:11","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000071665709","0","0.000000134253777353652","0.003594598458310503","6.73388190574936","1659.64","","","0x2518110f"
"0x7513a43cfb748dc55ed59245ec01718cbe5fb61c8cf90e14b623cf99b9115856","16679825","1677018251","2023-02-21 22:24:11","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000073785319","0","0.000000138224513888423","0.005499052347366567","10.3015592785028","1659.64","","","0x6138110f"
"0x19505e5cb66d76d32bd716afa0ece86f72ed6056df2aa0cd20f6b65520dc7ef0","16679830","1677018311","2023-02-21 22:25:11","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000029342341","0","0.0000000549679919534311","0.004049907545173988","7.58682769569284","1659.64","","","0x2518c7b7"
"0x39e5212fa40b3adbd129b03de3f83983606d12dcf8c687e6c02dc50eaeb72617","16679830","1677018311","2023-02-21 22:25:11","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000030967072","0","0.0000000580116550522442","0.003629439720689262","6.79915121163341","1659.64","","","0x6138c7b7"
"0x74f0c15bd873fe971154d83b2bfafca86c32dfed6caaa891ec12ac85e03b2472","16679839","1677018419","2023-02-21 22:26:59","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000107271445","0","0.000000200955197323653","0.003228350007221013","6.04777639315772","1659.64","","","0x25170b9f"
"0xd1ae23844396b4c0ec1bb4d737ac3c62b33909900913ac517ea6f39e5d1faa13","16679839","1677018419","2023-02-21 22:26:59","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000108715185","0","0.000000203659803909162","0.003672984289525746","6.880724713537","1659.64","","","0x61370b9f"
"0x52d742d568c279363bcfe5daebfaaf4d00ddb1246aa976f35b535e6bf6b98a87","16679843","1677018467","2023-02-21 22:27:47","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000168094337","0","0.000000314896761769394","0.003451156600747048","6.46516746090213","1659.64","","","0x251a0612"
"0xbb9b36516c768d0a780d666e842c2df78bed3805a110f096f80ffc5af5f86f8d","16679843","1677018467","2023-02-21 22:27:47","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000172608899","0","0.000000323354042246411","0.016660592349722948","31.2108466812163","1659.64","","","0x613a0612"
"0x7ff131c97c6784b4d9928e0f0f7818eea183505d3ec7e574d567e36b842ddd5e","16679844","1677018479","2023-02-21 22:27:59","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000085144723","0","0.000000159504466557086","0.002780192317697685","5.20822755581081","1659.64","","","0x251a8c07"
"0x507b4eb81699284c678cbf4fa9491fe1b9fa1c17df2874103e813fa9b617c897","16679844","1677018479","2023-02-21 22:27:59","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.00000000008697024","0","0.000000162924268806908","0.005051728220593867","9.46357198222611","1659.64","","","0x613a8c07"
"0x1d099611be0eeda0a1ed4137820f2923a45a674645c51843b78ba4239e34d7cd","16679852","1677018575","2023-02-21 22:29:35","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000020032461","0","0.000000037527481364061","0.003634088212207587","6.807859386771","1659.64","","","0x251b066f"
"0x884db542eccf56674ae8593e5a77a740fe60bc1da7ea822797a3f31a4dbc302c","16679852","1677018575","2023-02-21 22:29:35","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.00000000002428035","0","0.0000000454851943621843","0.014590397656400296","27.3326814985339","1659.64","","","0x613b066f"
"0x082f5a8a3eb7d79d79907591117cd914f564e76460cc7a2f9a9f934bbe318ee9","16679853","1677018587","2023-02-21 22:29:47","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000157277528","0","0.00000029463327052056","0.00565143724921188","10.5870270282797","1659.64","","","0x2a1a066f"
"0x05c4668772ac9d854beb8bc690b993bc064ab311f81cd77d40309e25cca191d9","16679853","1677018587","2023-02-21 22:29:47","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.000000000162719802","0","0.000000304828465015791","0.022718254387770769","42.5588682369612","1659.64","","","0x6b3a066f"
"0x8a09a35a2728f5f4800e3746c3074c6936b76677d4ee39788c8ff5a31732e716","16679855","1677018611","2023-02-21 22:30:11","0x00000027f490acee7f11ab5fdd47209d6422c5a7","0x6b75d8af000000e20b7a7ddf000ba900b4009a80","","0.00000000037237123","0","0.000000697575519769511","0.00265058958765783","4.96543841291408","1659.64","","","0x251a0612"
